,params,tp,fp,tn,fn,incorrect_preds,precision,recall,f1
2384,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2385,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2386,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2387,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2388,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2389,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2390,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2391,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2392,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2393,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'random'}",6,12,6,0,"{'nl': 'fp', 'is': 'fp', 'fr': 'fp', 'af': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'sv': 'fp', 'da': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.3333333333333333,1.0,0.5
2394,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2395,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'random'}",6,12,6,0,"{'nl': 'fp', 'is': 'fp', 'fr': 'fp', 'af': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'sv': 'fp', 'da': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.3333333333333333,1.0,0.5
2396,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2397,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'random'}",6,12,6,0,"{'nl': 'fp', 'is': 'fp', 'fr': 'fp', 'af': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'sv': 'fp', 'da': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.3333333333333333,1.0,0.5
2398,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2399,"{'criterion': 'log_loss', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'splitter': 'random'}",6,12,6,0,"{'nl': 'fp', 'is': 'fp', 'fr': 'fp', 'af': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'sv': 'fp', 'da': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.3333333333333333,1.0,0.5
2400,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
2401,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",3,3,15,3,"{'eo': 'fn', 'af': 'fp', 'lfn': 'fn', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.5,0.5,0.5
2402,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
2403,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'lfn': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2404,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
2405,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2406,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2407,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2408,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
2409,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2410,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
2411,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2412,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
2413,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2414,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2415,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2416,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2417,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2418,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2419,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2420,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2421,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2422,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2423,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2424,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2425,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2426,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2427,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2428,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2429,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2430,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2431,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2432,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2433,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'random'}",4,5,13,2,"{'eo': 'fn', 'af': 'fp', 'en': 'fp', 'ia': 'fn', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.4444444444444444,0.6666666666666666,0.5333333333333333
2434,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2435,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'random'}",4,5,13,2,"{'eo': 'fn', 'af': 'fp', 'en': 'fp', 'ia': 'fn', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.4444444444444444,0.6666666666666666,0.5333333333333333
2436,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2437,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'random'}",4,5,13,2,"{'eo': 'fn', 'af': 'fp', 'en': 'fp', 'ia': 'fn', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.4444444444444444,0.6666666666666666,0.5333333333333333
2438,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2439,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'splitter': 'random'}",4,5,13,2,"{'eo': 'fn', 'af': 'fp', 'en': 'fp', 'ia': 'fn', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.4444444444444444,0.6666666666666666,0.5333333333333333
2440,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",2,4,14,4,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'ia': 'fn', 'lfn': 'fn', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.3333333333333333,0.3333333333333333,0.3333333333333333
2441,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",3,3,15,3,"{'eo': 'fn', 'vi': 'fp', 'ia': 'fn', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.5,0.5,0.5
2442,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",3,3,15,3,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.5,0.5,0.5
2443,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'vi': 'fp', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2444,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2445,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",4,4,14,2,"{'eo': 'fn', 'vi': 'fp', 'oc': 'fp', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.5,0.6666666666666666,0.5714285714285715
2446,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2447,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",4,6,12,2,"{'eo': 'fn', 'fr': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.4,0.6666666666666666,0.5
2448,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",2,4,14,4,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'ia': 'fn', 'lfn': 'fn', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.3333333333333333,0.3333333333333333,0.3333333333333333
2449,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",4,6,12,2,"{'eo': 'fn', 'is': 'fp', 'vi': 'fp', 'oc': 'fp', 'da': 'fp', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.4,0.6666666666666666,0.5
2450,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",3,4,14,3,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.42857142857142855,0.5,0.4615384615384615
2451,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2452,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2453,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",4,2,16,2,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
2454,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2455,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",4,6,12,2,"{'eo': 'fn', 'fr': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.4,0.6666666666666666,0.5
2456,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2457,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'splitter': 'random'}",5,5,13,1,"{'eo': 'fn', 'nl': 'fp', 'vi': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5,0.8333333333333334,0.625
2458,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2459,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'random'}",5,5,13,1,"{'eo': 'fn', 'nl': 'fp', 'vi': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5,0.8333333333333334,0.625
2460,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2461,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2462,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2463,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
2464,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2465,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
2466,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
2467,"{'criterion': 'log_loss', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
